Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 2.4 Sport 170cv Atx,Ubicación no encontrada,2.4 Sport 170cv Atx,Gris,Jeep,Compass,2014,Nafta,5.0,Automática,2.4,SUV,143000.0,Hidráulica,4x4,5.0,170.0,14000.0
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,53500.0,Asistida,4x2,5.0,174.0,26500.0
Jeep Compass 2.4 Sport,Córdoba,2.4 Sport,Blanco,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,59000.0,Hidráulica,4x2,5.0,174.0,18000.0
Jeep Compass 1.3 T270 Limited,Bs.As. G.B.A. Norte,1.3 T270 Limited,,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,8000.0,Eléctrica,4x2,5.0,175.0,40000.0
Jeep Compass 2.4 Longitude Plus 4X4,Ubicación no encontrada,2.4 Longitude Plus 4X4,Rojo,Jeep,Compass,2018,Nafta,5.0,Automática,2.4,SUV,60000.0,Hidráulica,4x4,5.0,174.0,28490.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Negro,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,40000.0,Hidráulica,4x2,5.0,174.0,24000.0
Jeep Compass 2.4 Limited Plus,Santa Fe,2.4 Limited Plus,Blanco,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,58000.0,Hidráulica,4x2,5.0,174.0,29000.0
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Plateado,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,1111.0,Eléctrica,4x2,5.0,175.0,26600.0
Jeep Compass 2.4 Longitude,Bs.As. G.B.A. Norte,2.4 Longitude,,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,69000.0,Eléctrica,4x2,5.0,174.0,27000.0
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,Gris,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,56000.0,hydraulic,4x2,5.0,174.0,22000.0
Jeep Compass 2.4 Limited 170cv Atx,Ubicación no encontrada,2.4 Limited 170cv Atx,Plateado,Jeep,Compass,2013,Nafta,5.0,Automática,2.4,SUV,135350.0,Hidráulica,4x4,5.0,170.0,13900.0
Jeep Compass 2.4 Sport,Bs.As. G.B.A. Sur,2.4 Sport,Gris,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,91000.0,Hidráulica,4x2,5.0,174.0,19300.0
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Blanco,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,17000.0,Eléctrica,4x2,5.0,174.0,26000.0
Jeep Compass 2.4 LONGITUDE AT9 PLUS,Ubicación no encontrada,2.4 LONGITUDE AT9 PLUS,Negro,Jeep,Compass,2018,Nafta,5.0,Automática,2.4,SUV,124502.0,Hidráulica,4x4,5.0,174.0,20497.33
Jeep Compass Limited 2.4 At9 AWD,Ubicación no encontrada,Limited 2.4 At9 AWD,Verde,Jeep,Compass,2018,Nafta,4.0,Automática,2.4,SUV,62000.0,Asistida,Integral,5.0,170.0,25000.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,86000.0,Hidráulica,4x2,5.0,174.0,26700.0
Jeep Compass 1.3 T270 Longitude,Bs.As. G.B.A. Norte,1.3 T270 Longitude,Negro,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,30000.0,Eléctrica,4x2,5.0,175.0,28000.0
Jeep Compass 2.0 Td At9 4x4 Limited Plus,Bs.As. G.B.A. Norte,2.0 Td At9 4x4 Limited Plus,,Jeep,Compass,2021,Diésel,5.0,Automática,2.4,SUV,47500.0,Eléctrica,4x2,5.0,170.0,32500.0
Jeep Compass 2.4 Limited At,Capital Federal,2.4 Limited At,,Jeep,Compass,2007,Nafta,5.0,Automática,2.4,SUV,200000.0,Hidráulica,4x2,5.0,170.0,12500.0
Jeep Compass 1.3 T270 Longitude,Ubicación no encontrada,1.3 T270 Longitude,Blanco,Jeep,Compass,2024,Nafta,5.0,Automática,1.3,SUV,11111.0,Eléctrica,4x2,5.0,175.0,40900.0
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Blanco,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,1001.0,Eléctrica,4x2,5.0,175.0,32999.0
Jeep Compass 1.3 T270 Limited,Ubicación no encontrada,1.3 T270 Limited,Gris,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,12000.0,Eléctrica,4x2,5.0,175.0,41000.0
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Blanco,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,38000.0,Eléctrica,4x2,5.0,175.0,23333.33
Jeep Compass 1.3 T270 Longitude Plus At6,Ubicación no encontrada,1.3 T270 Longitude Plus At6,Plateado,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,6500.0,Eléctrica,4x2,5.0,175.0,28000.0
Jeep Compass 1.3 T270 Sport,San Juan,1.3 T270 Sport,,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,25500.0,Eléctrica,4x2,5.0,175.0,27000.0
Jeep Compass 2.4 Limited,Capital Federal,2.4 Limited,Plateado,Jeep,Compass,2018,Nafta,5.0,Automática,2.4,SUV,31000.0,Hidráulica,4x2,5.0,174.0,28900.0
