Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Fiat Toro 2.0 Freedom 4x4,Ubicación no encontrada,2.0 Freedom 4x4,Rojo,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,90000.0,Asistida,4x4,5.0,170.0,15500.0
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. Costa Atlántica,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,45000.0,Asistida,4x4,5.0,170.0,23333.33
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,160000.0,Asistida,4x4,5.0,170.0,16333.33
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Córdoba,2.0 Volcano 4x4 At Pack Premium,,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,160000.0,Asistida,4x4,5.0,170.0,16000.0
Fiat Toro 4x2 1.8 Freedom,Bs.As. G.B.A. Oeste,4x2 1.8 Freedom,Negro,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,69000.0,Eléctrica,4x2,5.0,130.0,19000.0
Fiat Toro Diésel,Santa Fe,Diesel,,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,113000.0,Asistida,4x4,5.0,170.0,13000.0
Fiat Toro 2.0 Freedom 4x2,Ubicación no encontrada,2.0 Freedom 4x2,Plateado,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,60000.0,Asistida,Delantera,5.0,170.0,15000.0
Fiat Toro 2.0 Volcano My19 4x4 At,Ubicación no encontrada,2.0 Volcano My19 4x4 At,,Fiat,Toro,2020,Diésel,4.0,Automática,2.0,Pick-Up,39000.0,Eléctrica,4x4,5.0,170.0,23500.0
Fiat Toro 2.0 Freedom 4x4,Bs.As. G.B.A. Sur,2.0 Freedom 4x4,Plateado,Fiat,Toro,2018,Diésel,4.0,Manual,2.0,Pick-Up,90000.0,Asistida,4x4,5.0,170.0,15333.33
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,100000.0,Asistida,4x4,5.0,170.0,16433.33
Fiat Toro FREEDOM 2.0 16V 4X4 C/D PICK-UP,Ubicación no encontrada,,Rojo,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,100000.0,Hidráulica,4x4,5.0,170.0,14574.67
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Rojo,Fiat,Toro,2019,Diésel,4.0,Automática,2.0,Pick-Up,82000.0,Hidráulica,4x4,5.0,170.0,25000.0
Fiat Toro 2.0 Freedom 4x2,Bs.As. G.B.A. Oeste,2.0 Freedom 4x2,,Fiat,Toro,2016,Diésel,4.0,Manual,2.0,Pick-Up,117000.0,Asistida,Delantera,5.0,170.0,12333.33
