Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Oeste,2.0 Rs 145cv,Negro,Renault,Sandero,2016,Nafta,5.0,Manual,2.0,Hatchback,98000.0,Asistida,Delantera,5.0,145.0,10500.0
Renault Sandero 2.0 Rs Racing Spirit 145cv,Bs.As. G.B.A. Sur,2.0 Rs Racing Spirit 145cv,,Renault,Sandero,2017,Nafta,5.0,Manual,2.0,Hatchback,90000.0,Asistida,Delantera,5.0,145.0,11700.0
Renault Sandero 1.6 Authentique 90cv Nac,Bs.As. G.B.A. Norte,1.6 Authentique 90cv Nac,,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,130000.0,Asistida,Delantera,5.0,90.0,6666.67
Renault Sandero 1.6 16v Intense,Ubicación no encontrada,1.6 16v Intense,,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,8000.0,Asistida,Delantera,5.0,115.0,16500.0
Renault Sandero 1.6 Pack Plus 90cv,Capital Federal,1.6 Pack Plus 90cv,Azul,Renault,Sandero,2012,Nafta,5.0,Manual,1.6,Hatchback,93100.0,Hidráulica,Delantera,5.0,90.0,6600.0
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,,Renault,Sandero,2017,Nafta,5.0,Manual,2.0,Hatchback,76000.0,Asistida,Delantera,5.0,145.0,10333.33
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Norte,2.0 Rs 145cv,,Renault,Sandero,2019,Nafta,5.0,Manual,2.0,Hatchback,86400.0,Asistida,Delantera,5.0,145.0,12000.0
Renault Sandero 1.5 Dci Confort,Ubicación no encontrada,1.5 Dci Confort,blue,Renault,Sandero,2010,Diésel,5.0,Manual,1.5,Hatchback,202000.0,hydraulic,Delantera,5.0,65.0,5866.67
Renault Sandero 1.6 Expression Pack 90cv,Ubicación no encontrada,1.6 Expression Pack 90cv,Negro,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,90000.0,Asistida,Delantera,5.0,90.0,8900.0
Renault Sandero 1.6 16v Gt Line Cvt,Capital Federal,1.6 16v Gt Line Cvt,Plateado,Renault,Sandero,2024,Nafta,5.0,Automática,1.6,Hatchback,1000.0,Asistida,Delantera,5.0,115.0,19500.0
