Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. Costa Atlántica,1.8 Ex 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,155000.0,Eléctrica,4x2,5.0,140.0,16500.0
Honda HR-V 1.8 Ex-l 2wd Cvt l20,Ubicación no encontrada,1.8 Ex-l 2wd Cvt l20,Blanco,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,30950.0,Eléctrica,4x2,5.0,140.0,28000.0
Honda HR-V 1.8 Ex 2wd Cvt l20,Ubicación no encontrada,1.8 Ex 2wd Cvt l20,,Honda,HR-V,2022,Nafta,5.0,Automática,1.8,SUV,35000.0,Eléctrica,4x2,5.0,140.0,30000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex-l 2wd Cvt,Plateado,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,60000.0,Eléctrica,4x2,5.0,140.0,24500.0
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Oeste,1.8 Ex 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,115000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Ex 2wd Cvt,Buenos Aires Interior,1.8 Ex 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,120000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Lx 2wd Cvt,Capital Federal,1.8 Lx 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,130000.0,Eléctrica,4x2,5.0,140.0,17900.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,Blanco,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,102000.0,Eléctrica,4x2,5.0,140.0,21900.0
Honda HR-V 1.8 Lx 2wd Cvt,Bs.As. G.B.A. Oeste,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,49000.0,Eléctrica,4x2,5.0,140.0,23000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,169000.0,Eléctrica,4x2,5.0,140.0,16499.0
