Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Ford Ecosport 1.5 D Se 100cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2019,Diésel,5.0,Manual,1.5,SUV,41000.0,Asistida,4x2,5.0,100.0,12333.33
Ford Ecosport 2.0 My10 Xls 4x2,Ubicación no encontrada,2.0 My10 Xls 4x2,Gris,Ford,Ecosport,2011,Nafta,5.0,Manual,2.0,SUV,115000.0,Hidráulica,Delantera,5.0,143.0,6200.0
Ford Ecosport 1.5 Se 123cv 4x2 Automática,Córdoba,1.5 Se 123cv 4x2 Automática,Negro,Ford,Ecosport,2018,Nafta,5.0,Automática,1.5,SUV,47000.0,Asistida,4x2,5.0,123.0,17500.0
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Ubicación no encontrada,1.6 My10 Xl Plus Mp3 4x2,Plateado,Ford,Ecosport,2011,Nafta,5.0,Manual,1.6,SUV,130000.0,Hidráulica,Delantera,5.0,98.0,5933.33
Ford Ecosport 1.6 My10 Xls 4x2,Ubicación no encontrada,1.6 My10 Xls 4x2,Negro,Ford,Ecosport,2011,Nafta,5.0,Manual,1.6,SUV,145000.0,Hidráulica,DelanteraTipo de bateríaÁcido en gel,5.0,98.0,7333.33
Ford Ecosport S 1.5l Mt N,Ubicación no encontrada,S 1.5L MT N,Azul,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,223038.0,Asistida,4x2,5.0,123.0,9260.0
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Ubicación no encontrada,1.6 My10 Xl Plus Mp3 4x2,Gris,Ford,Ecosport,2011,Nafta,5.0,Manual,1.6,SUV,187000.0,Hidráulica,Delantera,5.0,98.0,8333.33
Ford Ecosport 2.0 Gdi Freestyle 170cv 4x4,Bs.As. G.B.A. Norte,2.0 Gdi Freestyle 170cv 4x4,,Ford,Ecosport,2019,Nafta,5.0,Automática,2.0,SUV,72000.0,Asistida,4x4,5.0,170.0,18000.0
Ford Ecosport 1.6 Titanium 110cv 4x2,Ubicación no encontrada,1.6 Titanium 110cv 4x2,Negro,Ford,Ecosport,2014,Nafta,5.0,Manual,1.6,SUV,110000.0,Eléctrica,4x2,5.0,110.0,11500.0
Ford Ecosport 2.0 Xls 4x2,Ubicación no encontrada,,,Ford,Ecosport,2010,Nafta,5.0,Manual,2.0,SUV,111111.0,Hidráulica,4x2,5.0,143.0,6000.0
Ford Ecosport 1.5 S 123cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,60000.0,Asistida,4x2,5.0,123.0,12533.33
Ford Ecosport 1.5 Se 123cv 4x2,Capital Federal,1.5 Se 123cv 4x2,Gris,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,77000.0,Asistida,4x2,5.0,123.0,14900.0
Ford Ecosport 1.6 Se 110cv 4x2,Capital Federal,,,Ford,Ecosport,2016,Nafta,5.0,Manual,1.6,SUV,85000.0,Hidráulica,4x2,5.0,110.0,13000.0
Ford Ecosport 2.0 Se 143cv 4x2,Bs.As. Costa Atlántica,2.0 Se 143cv 4x2,Negro,Ford,Ecosport,2013,Nafta,5.0,Manual,2.0,SUV,62000.0,Eléctrica,4x2,5.0,143.0,10900.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,98000.0,Eléctrica,4x2,5.0,110.0,9900.0
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Ubicación no encontrada,,,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,54000.0,Asistida,4x2,5.0,123.0,19500.0
Ford Ecosport 2.0 Titanium 143cv 4x2,Bs.As. G.B.A. Norte,2.0 Titanium 143cv 4x2,Blanco,Ford,Ecosport,2014,Nafta,5.0,Manual,2.0,SUV,102300.0,Eléctrica,4x2,5.0,143.0,11490.0
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Sur,1.6 Se 110cv 4x2,Rojo,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,96000.0,Eléctrica,4x2,5.0,110.0,9466.67
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Bs.As. G.B.A. Norte,1.6 My10 Xl Plus Mp3 4x2,Negro,Ford,Ecosport,2012,Nafta,5.0,Manual,1.6,SUV,80000.0,Hidráulica,Delantera,5.0,98.0,6000.0
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Bs.As. G.B.A. Norte,1.5 Se 123cv 4x2 Manual,Plateado,Ford,Ecosport,2022,Nafta,5.0,Manual,1.5,SUV,38500.0,Asistida,4x2,5.0,123.0,17900.0
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Ubicación no encontrada,1.5 Se 123cv 4x2 Manual,Blanco,Ford,Ecosport,2019,Nafta,5.0,Manual,1.5,SUV,101000.0,Asistida,4x2,5.0,123.0,11060.0
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Bs.As. G.B.A. Norte,1.5 Titanium 123cv 4x2 Manual,Blanco,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,45000.0,Asistida,4x2,5.0,123.0,18000.0
Ford Ecosport 1.6 My10 Xls 4x2,Ubicación no encontrada,1.6 My10 Xls 4x2,Dorado,Ford,Ecosport,2011,Nafta,5.0,Manual,1.6,SUV,137800.0,Hidráulica,Delantera,5.0,98.0,7000.0
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Ubicación no encontrada,,,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,130000.0,Asistida,4x2,5.0,123.0,13900.0
Ford Ecosport 2.0 Xlt Plus 4x2,Ubicación no encontrada,2.0 Xlt Plus 4x2,Gris,Ford,Ecosport,2009,Nafta,5.0,Manual,2.0,SUV,86300.0,Hidráulica,4x2,5.0,143.0,7500.0
Ford Ecosport 1.6 Freestyle 110cv 4x2,Ubicación no encontrada,1.6 Freestyle 110cv 4x2,Rojo,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,94000.0,Eléctrica,4x2,5.0,110.0,10800.0
Ford Ecosport 2.0 Titanium 143cv 4x2,Bs.As. G.B.A. Norte,,,Ford,Ecosport,2014,Nafta,5.0,Manual,2.0,SUV,103000.0,Eléctrica,4x2,5.0,143.0,12500.0
Ford Ecosport 1.5 Freestyle 123cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,40800.0,Asistida,4x2,5.0,123.0,19400.0
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Buenos Aires Interior,1.5 Titanium 123cv 4x2 Manual,Blanco,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,64000.0,Asistida,4x2,5.0,123.0,18500.0
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Oeste,1.6 Se 110cv 4x2,Negro,Ford,Ecosport,2012,Nafta,5.0,Manual,1.6,SUV,137000.0,Eléctrica,4x2,5.0,110.0,8800.0
Ford Ecosport 1.6 Titanium 110cv 4x2,Córdoba,,,Ford,Ecosport,2015,Nafta,5.0,Manual,1.6,SUV,115000.0,Eléctrica,4x2,5.0,110.0,9333.33
Ford Ecosport 1.6 Titanium 110cv 4x2,Ubicación no encontrada,1.6 Titanium 110cv 4x2,Plateado,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,89000.0,Eléctrica,4x2,5.0,110.0,11900.0
Ford Ecosport 1.6 Titanium 110cv 4x2,Bs.As. Costa Atlántica,,,Ford,Ecosport,2014,Nafta,5.0,Manual,1.6,SUV,145000.0,Eléctrica,4x2,5.0,110.0,11500.0
Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,Bs.As. G.B.A. Norte,,,Ford,Ecosport,2014,Nafta,5.0,Automática,2.0,SUV,117000.0,Asistida,4x2,5.0,143.0,12000.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,1.6 Se 110cv 4x2,Blanco,Ford,Ecosport,2015,Nafta,5.0,Manual,1.6,SUV,118000.0,Eléctrica,4x2,5.0,110.0,10000.0
Ford Ecosport 1.6 Titanium 110cv 4x2,Santa Fe,1.6 Titanium 110cv 4x2,Gris,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,101000.0,Eléctrica,4x2,5.0,110.0,8533.33
Ford Ecosport 1.5 S Tdci 90cv 4x2,Bs.As. G.B.A. Sur,,,Ford,Ecosport,2015,Eléctrico,5.0,Manual,1.5,SUV,177000.0,Eléctrica,4x2,5.0,90.0,12800.0
Ford Ecosport 1.6 Titanium 110cv 4x2,Bs.As. G.B.A. Norte,,,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,160000.0,Eléctrica,4x2,5.0,110.0,8333.33
Ford Ecosport 1.6 Titanium 110cv 4x2,Ubicación no encontrada,1.6 Titanium 110cv 4x2,Gris,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,159000.0,Eléctrica,4x2,5.0,110.0,10490.0
Ford Ecosport 2.0 Titanium 143cv 4x2,Bs.As. G.B.A. Sur,2.0 Titanium 143cv 4x2,Dorado,Ford,Ecosport,2015,Nafta,5.0,Manual,2.0,SUV,120000.0,Eléctrica,4x2,5.0,143.0,13500.0
Ford Ecosport 2.0 Gdi Titanium 170cv 4x2,Bs.As. G.B.A. Norte,2.0 Gdi Titanium 170cv 4x2,Negro,Ford,Ecosport,2018,Nafta,5.0,Automática,2.0,SUV,67500.0,Asistida,4x2,5.0,170.0,18000.0
Ford Ecosport 1.5 Freestyle 123cv 4x2,Ubicación no encontrada,1.5 Freestyle 123cv 4x2,,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,36000.0,Asistida,4x2,5.0,123.0,16500.0
